event_base_id,event_name,currency,impact,pair,horizon_label,horizon_minutes,n_events,slope_pct_per_unit_surprise,intercept_pct,surprise_std,slope_pct_per_1sd_surprise,corr,r2,rmse_pct,mean_return_pct,std_return_pct,mean_abs_return_pct,mover_score
352,German Factory Orders m/m,EUR,low,EUR/USD,2h,120,24,0.007011015037441438,-0.05132769265282875,4.73872230990958,0.03322325337303529,0.17769584300812563,0.03157581262236843,0.18011753769142164,-0.052291707220476956,0.1869669701362459,0.11897722014789526,0.028921781932687025
888,CPI y/y,AUD,high,EUR/USD,4h,240,17,-0.13759634572456525,-0.06348188797271154,0.21539976514269787,-0.029638220553564815,-0.23663570105751183,0.05599645501498011,0.11805766840838258,-0.06995701012445575,0.12524830539564932,0.11626325738551478,0.028917240911471527
169,German Prelim CPI m/m,EUR,medium,GBP/USD,12h,720,11,-0.30138873519609916,-0.23175667505268147,0.1572490786213793,-0.04739310091644946,-0.1839337571751115,0.033831627028552885,0.2414814356343457,-0.21805718708922256,0.2576639636156051,0.25439937392436945,0.028911652156735
212,Consumer Confidence,JPY,low,USD/CAD,12h,720,18,-0.02631983951257101,-0.04545565143383003,1.6212740088475799,-0.04267167171877093,-0.15931349665746208,0.02538079021722718,0.2569761268807078,-0.03799836357193486,0.26784718566888766,0.22105106613580972,0.02884220634256618
125,German Trade Balance,EUR,low,USD/CAD,1h,60,27,6.9843588264812515e-12,0.020475803424359073,3012599373.5900207,0.02104107502558535,0.26378407869738657,0.06958204017422903,0.07550282130530683,0.019104799654716457,0.0797662813066277,0.05338860678582421,0.028840207859695335
548,Italian Services PMI,EUR,low,USD/JPY,15m,15,22,-0.016787498151760637,-0.010649365795638605,1.3454187136915845,-0.02258621416944165,-0.27219428943196927,0.07408973119937466,0.07800944527629035,-0.01301487689884124,0.08297828075885007,0.05320390738976646,0.02883591866809252
273,Manufacturing PMI,CHF,low,USD/CAD,12h,720,22,0.015953512117912877,0.053594290904256776,2.8206105998248248,0.04499864538421885,0.13655286601650768,0.0186466852173223,0.31894046593380065,0.05547970597273739,0.3295327787465044,0.2300722808463718,0.02882116954910447
659,Median CPI y/y,CAD,high,USD/CAD,2h,120,17,0.22896839733248048,-0.04087563494412888,0.15218989685876783,0.03484667677394757,0.2003217814517768,0.04012881612401342,0.16533895977010968,-0.035488143242188165,0.17395350880671046,0.1516299059910763,0.02878153825024968
249,Final Manufacturing PMI,GBP,low,GBP/USD,12h,720,21,-0.09569806419068257,-0.0023763841755084832,0.538825884060271,-0.0515645940404011,-0.1217746622331879,0.014829068362007002,0.4101623704396847,-0.008756255121553973,0.42344271866391503,0.28373724630060077,0.0287751889438147
91,RMPI m/m,CAD,low,EUR/USD,6h,360,17,0.018512202047263063,-0.049341630817524795,2.113124255136706,0.039118583162062966,0.17826805808296778,0.031779500532672374,0.20947502473803278,-0.03420518326123324,0.21943686144747684,0.17057529288462048,0.028752864055387198
558,Spanish Services PMI,EUR,low,USD/JPY,6h,360,22,0.02892312455295685,-0.0553709360168669,1.8842477571671963,0.05449833256917641,0.1122964009195516,0.012610481659484672,0.47115080845142,-0.052215686065635245,0.4853079183563387,0.33965626224705564,0.02870518780728404
83,Core CPI y/y,GBP,low,GBP/USD,6h,360,17,0.24454444948087578,-0.14687930437376398,0.1300452409966714,0.03180184186713882,0.21886983099722182,0.04790400292075244,0.137544196759187,-0.15263329142037285,0.14530025322467807,0.16128633714957902,0.02869872726457541
64,Unemployment Rate,AUD,high,USD/CAD,6h,360,17,0.19621525480682706,0.044500754997976684,0.14374200745044025,0.028204374618332965,0.246420254113118,0.06072294163717364,0.10761491363170807,0.0398839254731101,0.11445639774961797,0.09315317855331047,0.028656116640637937
249,Final Manufacturing PMI,GBP,low,GBP/USD,2h,120,21,0.06183718060160058,-0.019810268549505773,0.538825884060271,0.03331947350545207,0.18731082452040537,0.035085344982514095,0.17052382136892794,-0.015687789842732412,0.17788333157340985,0.12595515350961584,0.02860030425618438
146,Capacity Utilization Rate,CAD,low,USD/CAD,4h,240,11,0.055955127951775256,0.06740986528106463,0.8394803587501435,0.046973230886866474,0.18345111957781549,0.033654313274353954,0.2399937764939556,0.04807991198863313,0.2560531164648551,0.17800406464185858,0.028580323597609668
266,German Flash Manufacturing PMI,EUR,high,USD/JPY,6h,360,17,0.040823566042526196,0.14044792452140173,1.003779621934897,0.04097786368820124,0.16911750637413497,0.028600730962205584,0.23168353121374582,0.1510140239677027,0.24230409120121962,0.19632996444728115,0.028573427604499956
265,Final Services PMI,EUR,low,EUR/USD,1h,60,22,0.07147268584625577,0.048460441092489315,0.39326032046683845,0.028107371340524212,0.2165764600359561,0.04690536304170609,0.12378707482882076,0.05333357876382491,0.1297803617985898,0.1056216914786067,0.028552413377886044
313,German ZEW Economic Sentiment,EUR,medium,EUR/USD,1h,60,11,0.002241047230950842,-0.030782529758539907,11.197597144842362,0.025094344074752032,0.34302745832280535,0.11766783716340395,0.06551891180206097,-0.026015211103608136,0.0731554966399717,0.05526868322640505,0.0285496689296877
450,USD-Denominated Trade Balance,CNY,low,EUR/USD,1h,60,17,-1.1284871467311136e-12,0.002138967437183782,19449965976.077908,-0.021949036608361398,-0.3153850187581218,0.09946771005706084,0.06407071617040766,-0.0008681189008703051,0.06959441730868889,0.04971988021215236,0.028541775342957366
232,Existing Home Sales,USD,medium,EUR/USD,1h,60,13,2.938086406050063e-07,-0.02484113882426416,114684.62888532247,0.033695334911086235,0.23473269419944714,0.05509943772613117,0.13406277181926132,-0.019642985952021758,0.14354768527666642,0.1111225982607933,0.028517735524364044
552,Flash Manufacturing PMI,USD,high,USD/CAD,30m,30,16,0.01593415632654507,-0.027334010432655917,1.6443717138570988,0.02620167594754785,0.2718790604947868,0.07391822353552792,0.08979737015985555,-0.025043475460715073,0.09637254115805757,0.0788302671794019,0.028494748160032647
181,Average Cash Earnings y/y,JPY,low,EUR/USD,4h,240,17,0.040617703547904734,-0.03615544543977985,0.8191189671549187,0.0332707313783644,0.2076242286960692,0.04310782034163765,0.15207273232509208,-0.043084347809716525,0.16024493666906167,0.11305537276328338,0.02848163002673192
228,Housing Starts y/y,JPY,low,USD/JPY,6h,360,17,0.005567207200134985,0.05459666897202797,11.470399885331451,0.06385809283004476,0.10795861482364413,0.011655062514639955,0.5704905329541431,0.05872295195565741,0.5915052998258652,0.3336686382792288,0.028424819018560903
592,Spanish Flash CPI y/y,EUR,medium,USD/CAD,1h,60,11,0.11752064475817764,-0.038723245869073136,0.22074254852038105,0.025941806627678494,0.32994209768703436,0.10886178782612052,0.07076828602222072,-0.03338139838006505,0.07862533095817777,0.06845463430696931,0.028387966988486238
388,Bank Lending y/y,JPY,low,USD/JPY,15m,15,17,0.0860170408795074,-0.027759540665391668,0.2648529003494759,0.022781862756416967,0.3017204618040396,0.09103523707124292,0.06983827791556177,-0.01510997583017,0.07550652222988201,0.06552793360204723,0.02834121441166698
273,Manufacturing PMI,CHF,low,EUR/USD,30m,30,22,-0.007039041665334964,0.010705065539708819,2.8206105998248248,-0.019854395533852386,-0.30394275978757074,0.09238120122728492,0.06080158701895035,0.009873178797441961,0.06532281126791395,0.049986359549796903,0.028304781877034772
561,Spanish Unemployment Change,EUR,low,GBP/USD,30m,30,23,-8.577479930574839e-07,-0.035410900369210394,35016.61435136771,-0.03003543068355354,-0.19629765386354878,0.038532768912333606,0.1467349001099406,-0.033811013895203156,0.15300962641373134,0.09253195157653608,0.028275669107215663
349,Durable Goods Orders m/m,USD,medium,USD/CAD,6h,360,16,-0.015215150745198996,0.0654595228774937,2.7637836384203447,-0.0420513846856801,-0.16799743077686227,0.02822313674762663,0.23891673802935984,0.04472887998716005,0.2503096892090785,0.202402325857019,0.028258098351214997
553,Final Manufacturing PMI,USD,low,USD/JPY,1m,1,17,0.030716699287172772,-0.002643283078967749,0.38098170405352644,0.011702500437326823,0.5848114047036826,0.3420043790714945,0.015747436468230475,0.005126234976023018,0.02001072541199217,0.015667415099129847,0.028217527706592933
169,German Prelim CPI m/m,EUR,medium,USD/JPY,15m,15,11,0.12674889849314366,0.006056826041957364,0.1572490786213793,0.01993114750432157,0.4265500030625605,0.1819449051126704,0.04029556857970134,0.0002955124740871975,0.04672640337878124,0.03173621482404909,0.02819672022926498
290,Housing Equity Withdrawal q/q,GBP,low,EUR/USD,2h,120,10,5.784135157149008e-12,0.023241319389724388,5921720845.985377,0.034252033736086186,0.26031881145516356,0.067765883597429,0.1205215091906142,0.008029043926422503,0.13157725154252112,0.08564004866755706,0.02819628657031133
314,ZEW Economic Sentiment,EUR,low,GBP/USD,4h,240,17,0.002839056826970541,0.020196834414555814,13.2056833798714,0.03749168555443531,0.18218783232689895,0.033192406247974246,0.19630038635207966,0.012648283321669432,0.20578589182160154,0.1611460621860034,0.02816299222195104
73,Employment Change,AUD,high,USD/JPY,2h,120,17,-9.51195905337156e-07,-0.06764749687562958,35439.07572490138,-0.03370950371845959,-0.20262067641048817,0.041055138509043757,0.15805234606859436,-0.0687833366920028,0.1663675411396202,0.13270762332264827,0.028161811048883836
252,ISM Manufacturing PMI,USD,high,USD/JPY,1m,1,20,0.014729978508916242,-0.04601383565566197,1.3353099383959317,0.019669086695314347,0.31983700052549296,0.10229570690514418,0.05679157908250751,-0.04616113544075112,0.06149722096879969,0.05423329258499443,0.028133767644842603
118,Trade Balance,CAD,low,USD/JPY,30m,30,18,-1.0362301155794197e-11,-0.021471383657360916,2721261001.430862,-0.028198526020344696,-0.23514814569522188,0.0552946504239013,0.11327165467854816,-0.018305124970868242,0.1199181304916311,0.08458222526341802,0.028132233835584667
836,Flash Services PMI,GBP,high,EUR/USD,5m,5,17,-0.010485645983073414,-0.0029399801619088843,1.4742645225172237,-0.015458615868520372,-0.4413080639251115,0.19475280728533031,0.030495017196193273,-0.00429694611265957,0.03502908088972434,0.02594005295349362,0.02812787539511675
595,Flash Manufacturing PMI,JPY,low,USD/JPY,6h,360,17,0.03383792185351596,0.025115394425679838,1.3100011225859587,0.04432771561408185,0.15373687830888866,0.02363502775216204,0.2764005599244161,0.03148488559810631,0.28833495321154146,0.20479164422647325,0.02809815927063183
458,Fixed Asset Investment ytd/y,CNY,low,GBP/USD,4h,240,15,-0.014056873552670983,0.03244044187510231,1.9207389451037056,-0.02699958447901344,-0.2686530146600928,0.07217444228595603,0.09352267409616806,0.031128467010186355,0.10049983810222295,0.07372473380242152,0.028092761250676772
578,JOLTS Job Openings,USD,high,USD/CAD,5m,5,16,8.793305558360827e-08,0.0187973152025693,343647.1058125375,0.03021794005655997,0.2320955419838819,0.05386834060879189,0.12261948346623447,0.017038654090897144,0.13019612439888426,0.06764152187247667,0.028053796700254967
207,Empire State Manufacturing Index,USD,medium,USD/CAD,5m,5,17,0.0018919011567601891,-0.01989891497127481,11.17173099968898,0.021135810801325247,0.32163459274048295,0.10344881124733633,0.060364170407439376,-0.019787626667935987,0.06571373626585957,0.043009853162433095,0.028028904612696682
274,Final Manufacturing PMI,JPY,low,USD/CAD,12h,720,21,-0.1353748040642374,0.04911214926320066,0.24678890150240015,-0.033408999186115805,-0.1830641855614599,0.03351249603528062,0.17509088997620828,0.036863952705007495,0.18249882730283934,0.12045766451884703,0.028026992744800208
217,Current Account,JPY,low,USD/JPY,1h,60,17,4.791709080708409e-14,0.021585734344189,618840234062.167,0.02965302369063403,0.2291385944377067,0.05250449546088783,0.12220665291592361,0.02417889455257238,0.12941086491082343,0.11574042021724867,0.028015068583355656
181,Average Cash Earnings y/y,JPY,low,EUR/USD,2h,120,17,0.03233403489478835,-0.009231976216072118,0.8191189671549187,0.026485421266970136,0.2558758175467677,0.06547243400522675,0.097075409358165,-0.014747782168712472,0.10350888771319418,0.07512416001848299,0.027942199496429888
320,Sentix Investor Confidence,EUR,low,USD/JPY,1h,60,18,0.0044432915440366025,0.0033087032086943254,6.036511999837573,0.02682198272435377,0.24553747240470702,0.06028865035489226,0.1029102283456299,0.0014326467789899874,0.10923783837012231,0.08555630488841057,0.027941190856504122
359,Household Spending y/y,JPY,low,USD/JPY,4h,240,16,-0.014830396822414205,0.03082797151215807,2.3511344779347128,-0.03486825729063144,-0.20032376914412303,0.0401296124841079,0.16511620336722155,0.0354624705191625,0.1740595109587093,0.1510251437318049,0.027939762895785352
836,Flash Services PMI,GBP,high,USD/CAD,1h,60,17,0.016787753798954395,0.010892542728071592,1.4742645225172237,0.02474958983855221,0.2737929812490826,0.07496259658126049,0.08434529717703629,0.013065075572642177,0.0903952677151951,0.06895168715856591,0.027939252163776327
186,Richmond Manufacturing Index,USD,medium,EUR/USD,4h,240,16,-0.004099125090265444,0.045565676747910885,8.324411891138817,-0.03412280564467114,-0.2045804817507392,0.04185317351336454,0.1580819216234345,0.05094577842888429,0.16679404287573404,0.14138544552711052,0.02792344006989466
348,M4 Money Supply m/m,GBP,low,USD/CAD,4h,240,18,-0.06295317792748553,0.0519589623386628,0.47842333648024415,-0.03011826942610209,-0.21846695913625316,0.04772781223424131,0.13074136311331214,0.04706260405541392,0.1378618970355053,0.12545262588568415,0.02791592547702223
186,Richmond Manufacturing Index,USD,medium,GBP/USD,15m,15,16,0.0025212329321310394,0.03231385556277201,8.324411891138817,0.02098778140056241,0.3322503858117692,0.11039031887206947,0.05768812540389163,0.02900473733935002,0.0631685689372011,0.05388309812387591,0.027892793870679736
108,Italian Retail Sales m/m,EUR,low,USD/JPY,2h,120,28,-0.038448343625429364,0.010416514375068995,0.6194702464552968,-0.023817604901442666,-0.2211983655177073,0.04892871690770524,0.10311588509120427,0.014947926302351755,0.10767532050111843,0.08317684137677038,0.027877833240782048
58,Unemployment Rate,GBP,low,GBP/USD,6h,360,17,-0.4339194633531754,-0.025682384464122035,0.0966345450349803,-0.04193160992295691,-0.16118147939245545,0.02597946929914054,0.24908408849106461,-0.02312991703263279,0.2601515390044225,0.2098122623706585,0.02786641723118857
325,Philly Fed Manufacturing Index,USD,medium,USD/CAD,1h,60,17,0.0011843887673991989,-0.01863061721445448,18.75122937146193,0.022208745442485446,0.3041756817902604,0.09252284539256975,0.06747655738417516,-0.014945078050018153,0.07301288949784993,0.062331433881073844,0.027853064001061138
207,Empire State Manufacturing Index,USD,medium,USD/CAD,15m,15,17,0.0018321421183294343,-0.007824440274815908,11.17173099968898,0.020468198899176778,0.32902912326536554,0.10826016395677511,0.05699016350413772,-0.007716667209031822,0.06220786383905884,0.040358825160630454,0.027767605429546177
450,USD-Denominated Trade Balance,CNY,low,EUR/USD,6h,360,17,1.8664883900456212e-12,0.06707879123779409,19449965976.077908,0.03630313568113176,0.18540979901831342,0.03437679357201138,0.1866598160640903,0.07205243383009213,0.1957994446536562,0.16221617996455917,0.027752447045108833
11,Unemployment Claims,USD,high,USD/CAD,12h,720,61,2.8564767801598433e-06,-0.005442270928677748,10767.386499139795,0.03075678951779941,0.11541411177976142,0.013320417197911265,0.26253116478089855,-0.011483016906392803,0.2664907180197423,0.2094337064548498,0.02772457080533613
354,Core Machinery Orders m/m,JPY,low,EUR/USD,12h,720,17,-0.006470528463969557,0.022677555233767206,6.296614403088097,-0.040742422721822213,-0.16501616503030958,0.027230334721310367,0.2362440617091415,0.0014009351669496684,0.24689958534873716,0.1867874998266127,0.02772029202139557
162,NAHB Housing Market Index,USD,low,EUR/USD,5m,5,17,0.007124005800632929,0.02919238065877094,2.6192163174596823,0.018659312238695196,0.35998611193803703,0.12959000078826494,0.04691452810108905,0.021230256528651806,0.05183342251244111,0.04088217065324564,0.027695285025609997
124,Trade Balance,CHF,low,GBP/USD,15m,15,13,1.4130182158952833e-11,0.016959939581327375,1343053352.5114732,0.01897758852017941,0.40474054566128037,0.16381490930219098,0.041194047908579855,0.013938254473489769,0.04688828120536604,0.035815904205949683,0.027694237663020007
151,Halifax HPI m/m,GBP,low,GBP/USD,30m,30,32,0.038394724188084636,-0.01363116657103653,0.5907553939524133,0.02268189041342619,0.21577261275104628,0.046557820413412984,0.10102665312457162,-0.019630342225424757,0.1051194130906505,0.07454987753964878,0.02768538436825834
119,Goods Trade Balance,GBP,low,USD/JPY,15m,15,18,-8.704514491383164e-12,-0.0010434610689161166,2614095777.1332984,-0.02275443457392033,-0.2864596768116586,0.08205914643903992,0.07396020531911959,0.0033571545906164787,0.07943328997358647,0.0554925788204726,0.02765449921073924
78,CPI m/m,USD,high,GBP/USD,2h,120,15,0.3828360030290037,-0.14110343664018943,0.09759000729485331,0.03736096832833296,0.1911130926737206,0.03652421419131412,0.18538153497910015,-0.1538646367411562,0.19549141194694455,0.18464668064816844,0.027653760283417882
618,German Final Manufacturing PMI,EUR,low,USD/CAD,6h,360,20,-0.08351037667246307,0.02638176047130677,0.44674259632188773,-0.037307642494474956,-0.16563086040428232,0.027433581918262857,0.21651001295317712,0.019700930337509817,0.22524572053427788,0.1573434543762735,0.027634655959451186
79,Core CPI m/m,USD,high,EUR/USD,15m,15,15,-0.3484399223423643,-0.12297782167991947,0.08164965809277262,-0.02845000052512629,-0.25038710573067763,0.06269370271618553,0.10627459886062987,-0.09974849352376187,0.11362406399524347,0.11102979582654146,0.027589248336808363
233,Pending Home Sales m/m,USD,medium,EUR/USD,5m,5,17,-0.0050473847831856945,-0.006882563168204795,3.7175359486374524,-0.018763834378098473,-0.35645391072245997,0.12705939046933545,0.04771402859715998,-0.004566704267684302,0.05264028199345034,0.03902253214059939,0.027577153431458896
377,Monetary Base y/y,JPY,low,EUR/USD,6h,360,17,-0.031925553771646034,-0.11140161580063242,1.1459006219101717,-0.03658351192175582,-0.18256868284491895,0.0333313239557286,0.19113202697432652,-0.07966385940411379,0.20038218686625092,0.15801624504522563,0.02753823725646821
202,Building Approvals m/m,AUD,low,GBP/USD,12h,720,17,0.005879911347360049,-0.028741136080538566,9.348391651540293,0.05496771415145772,0.1212585085863573,0.014703625904587686,0.4365303339381051,-0.026596697824442555,0.45331016183751827,0.313456541189579,0.027481748454102263
199,Housing Starts,USD,low,EUR/USD,1h,60,15,-2.527700073884609e-07,-0.002640610787418676,95981.14894280519,-0.02426115572742583,-0.29228455076307097,0.08543025861477022,0.07668888572062918,-0.009886684332554558,0.083005262043741,0.06646341977183699,0.027463948469056237
287,Mortgage Approvals,GBP,low,GBP/USD,4h,240,18,-1.7737857463000763e-05,0.023521863465135195,2357.715743980127,-0.041820825804992294,-0.15473585934210946,0.02394318616634108,0.25949404150055444,0.020565553887968428,0.2702723595086611,0.14748411361030545,0.0274548975833889
200,Building Permits m/m,CAD,low,USD/CAD,5m,5,19,0.0029363950467642327,-0.04636915608964156,8.296074601952999,0.024360552368761338,0.25837860077475505,0.06675950133832025,0.08865165142580125,-0.04799190072074812,0.09428239140437937,0.056737343046539296,0.027435979777620502
837,Flash Manufacturing PMI,GBP,high,EUR/USD,1h,60,17,-0.020302281431094277,-0.03881674986374415,1.6131354197192944,-0.0327503292776075,-0.20316669037716806,0.04127670407881207,0.15312472992964887,-0.04431030836862851,0.16119930494909512,0.12609682153644042,0.02743422129057213
89,PPI m/m,EUR,low,USD/CAD,12h,720,23,0.08263377595837988,-0.15353001991723975,0.549379815626841,0.045397328600564425,0.1258459503642295,0.015837203223076114,0.35000314528030496,-0.14526664232140174,0.3607373019884498,0.2538801039946895,0.027398921017380885
105,Retail Sales m/m,GBP,high,USD/CAD,6h,360,13,-0.02660695259786666,-0.0005505800372164215,1.0812504631687165,-0.02876877981995141,-0.2637117871874599,0.06954390670160415,0.10110177710831529,-0.005667301690652313,0.10909174795247621,0.0878752201582966,0.027354114504194064
251,Construction PMI,GBP,low,USD/CAD,12h,720,20,-0.019155280493444237,-0.13154546664834207,2.919174360563003,-0.05591760368585504,-0.109324361906027,0.011951816106159967,0.4955442774906651,-0.12675664652498106,0.5114834672798796,0.3596122491879954,0.027338866276800305
476,M2 Money Supply y/y,CNY,low,GBP/USD,12h,720,18,-0.12694842819140462,0.02118994700283908,0.36604224907047966,-0.04646848817114403,-0.13867025004005365,0.019229438246170998,0.32251295433505484,0.00990564227471418,0.33510063014757685,0.24555431409715245,0.027338714795789074
259,NHPI m/m,CAD,low,USD/CAD,2h,120,17,0.11404628664747761,0.06857760940376781,0.2548067318346109,0.02905976157851699,0.2277113070155083,0.051852439342711075,0.1205538119334174,0.04979351513241855,0.12761668254153874,0.10956430361886135,0.027283564175827207
771,Unemployment Rate,CNY,low,USD/JPY,2h,120,15,0.20544849296582218,-0.025373739848475654,0.13345232785352173,0.027417579640286856,0.25688001814402506,0.06598734372167464,0.09965373011140816,-0.019895113369387044,0.10673301815524874,0.08949411472724883,0.02727753152757148
100,CPI m/m,CHF,high,USD/JPY,12h,720,18,-0.5713149884093238,-0.13179861559982564,0.10921586228732252,-0.062396659096795974,-0.10295036646523038,0.010598777955325232,0.5858789160071634,-0.1095808104950186,0.6060848663211831,0.47177443631969485,0.027253700959175894
453,Industrial Production y/y,CNY,medium,EUR/USD,1h,60,10,0.02388503619529479,-0.007004626132172388,0.7834397090892048,0.018712485808426875,0.46032950222617847,0.21190325061980125,0.034235265272692744,0.005893293413286792,0.040650198863927414,0.035785769416507976,0.02723957287529557
93,PPI Output m/m,GBP,low,EUR/USD,5m,5,10,-0.04517096013021212,-0.020649084681023444,0.28460498941515416,-0.012855880629731371,-0.669420831107633,0.44812424912083404,0.013534571765045869,-0.01568027906670011,0.019204482490423627,0.019804326175045833,0.02721454350506672
169,German Prelim CPI m/m,EUR,medium,USD/CAD,1h,60,11,0.12108202237727023,0.028621413809660465,0.1572490786213793,0.019040036456438973,0.4309076354951566,0.18568139032802675,0.03801757604274253,0.02311768551978455,0.04418588785172034,0.035743636712133174,0.027211238438392005
359,Household Spending y/y,JPY,low,USD/JPY,15m,15,16,-0.006761051094370085,-0.004099934826720403,2.3511344779347128,-0.01589614033505173,-0.42790864540184737,0.18310580880964394,0.03250941610706652,-0.00198710635972975,0.03714844396313544,0.027802408239599008,0.027208383511558614
253,ISM Services PMI,USD,high,USD/CAD,30m,30,24,-0.01201867883692082,-0.024895820551225637,2.2578325825920946,-0.02713616467770989,-0.2044054923169903,0.041781605289351174,0.12721738203436372,-0.024545275751815438,0.13275653393709874,0.09200526253559409,0.027173566822483473
175,Tokyo Core CPI y/y,JPY,medium,USD/CAD,12h,720,16,0.15872968959885855,0.07239148428322192,0.17017148213885103,0.027011266538477526,0.25137026691425335,0.06318701108854297,0.10070316776235312,0.0674311814832576,0.10745609204326274,0.10250811104350496,0.027159317117876544
888,CPI y/y,AUD,high,EUR/USD,30m,30,17,-0.0990291970273121,-0.01953157466741141,0.21539976514269787,-0.02133086578195298,-0.30852791454314155,0.09518947405234006,0.06380113021816873,-0.024191772174579025,0.06913755539280478,0.042473541915220736,0.027134848887126257
151,Halifax HPI m/m,GBP,low,GBP/USD,4h,240,32,0.05543762390393794,-0.022987071018220923,0.5907553939524133,0.03275007534915658,0.14626071626497755,0.02139219712234427,0.21801923051776015,-0.031649199753211225,0.22391573202625323,0.16490299164651143,0.027096611746598005
91,RMPI m/m,CAD,low,USD/CAD,4h,240,17,0.01616415038696566,-0.039980454235416955,2.113124255136706,0.03415685824637451,0.19236385995199812,0.037003854615631944,0.16904496482705347,-0.02676388421313328,0.17756380151083412,0.1535179464864052,0.027091051449128514
231,New Home Sales,USD,medium,USD/JPY,1h,60,14,-4.7339120136569514e-07,-0.035996505561805996,63744.38135119168,-0.03017602926815364,-0.23965954488555366,0.05743669745475071,0.11779592962038758,-0.03907354837068303,0.12591206948408337,0.09563870592574782,0.02705956684594247
591,RatingDog Services PMI,CNY,low,USD/CAD,2h,120,23,0.008963152570838686,0.013612261970461052,2.2099398163965605,0.019808027746733604,0.2847911336584619,0.08110598981047193,0.06520710270999024,0.013846083341874236,0.06955282452890037,0.05316351302634355,0.027054008247057833
657,Trimmed CPI y/y,CAD,high,USD/CAD,2h,120,17,-0.2758400468907355,-0.03548814324218816,0.122474487139159,-0.0337833682753844,-0.19420917983852226,0.037717205533551484,0.1655465308795255,-0.035488143242188165,0.17395350880671046,0.1516299059910763,0.027051861943837248
205,Construction Spending m/m,USD,low,EUR/USD,4h,240,18,0.10279261295893148,-0.1446214459069473,0.38331201986784,0.03940164410078113,0.16177008228334042,0.026169559521958728,0.23358557444921754,-0.1537585670588523,0.24356570476220166,0.21722739569145394,0.027042622321849917
316,German ifo Business Climate,EUR,medium,GBP/USD,2h,120,14,0.04069509276864242,0.050567093646942625,0.7924437096520084,0.03224857027821562,0.22391635480785424,0.05013853395043687,0.13525783847611345,0.043300112795399366,0.14402061120496787,0.1093807970090618,0.02701844177925772
804,GDP m/m,GBP,high,GBP/USD,6h,360,18,0.1943977990073454,-0.026343166385912636,0.21910393868598627,0.04259332343439609,0.14948464662711583,0.022345659577233692,0.2737951895438646,-0.020943227524597492,0.28493443571260946,0.21861048574247957,0.02701309648698762
329,CBI Realized Sales,GBP,low,USD/CAD,12h,720,17,-0.0035140639269844406,-0.029878405418507673,11.241990612928676,-0.039505073680390364,-0.1657156804316994,0.02746168674094112,0.22807525131567274,-0.006726925428963126,0.23839067961147214,0.18988832097939748,0.02699236520189393
118,Trade Balance,CAD,low,GBP/USD,12h,720,18,1.4979869325438536e-11,-0.06057582007671783,2721261001.430862,0.04076413420184632,0.15582245484448629,0.024280637433761968,0.2511301468042088,-0.06515300237060183,0.26160628930233254,0.19317388090515075,0.02694911559304936
116,BRC Shop Price Index y/y,GBP,low,GBP/USD,1h,60,13,-0.04215396178411348,0.0007675511273996327,0.3745082245510908,-0.01578700538556287,-0.4728457183143119,0.2235830733281776,0.028264853619525836,-0.00020523260607990625,0.0333872228807386,0.026161575737539196,0.02691478370610631
57,Unemployment Rate,CAD,high,EUR/USD,6h,360,45,-0.2554145452748013,-0.05940479580991383,0.16853498273070902,-0.04304628597706053,-0.09318931648216376,0.008684248706412878,0.45477401831474773,-0.044647510971814165,0.46192297145241457,0.32123441092130256,0.02690965127846879
249,Final Manufacturing PMI,GBP,low,EUR/USD,2h,120,21,0.05738723541210337,-0.025301572182119095,0.538825884060271,0.030921727854701486,0.18986255939901178,0.03604779146154328,0.15604775478086075,-0.02147575648797889,0.1628637470841048,0.11316045889720104,0.02690374462508211
166,Final CPI y/y,EUR,low,EUR/USD,4h,240,17,-0.49422882864358275,-0.043067455387964595,0.05622957145383872,-0.02779027523476135,-0.23473792709886754,0.055101894418673254,0.11164456931283503,-0.03143854177282149,0.11838851768958737,0.09201066318924855,0.026896797537011862
329,CBI Realized Sales,GBP,low,GBP/USD,15m,15,17,-0.001531277427059731,-0.03361982562712681,11.241990612928676,-0.017214606460795073,-0.37867477066061156,0.14339458193486676,0.04081846482236145,-0.023531409637086234,0.04546013570104916,0.03559712413289455,0.02687744182974241
923,Household Spending m/m,AUD,low,GBP/USD,6h,360,17,-0.09293305263549921,-0.004002881019253085,0.365617929795894,-0.03397799031420407,-0.19183748918260404,0.03680162225588572,0.16863884086951403,0.0020104341512792055,0.17711861460958517,0.12221981956293058,0.02687544293079123
804,GDP m/m,GBP,high,EUR/USD,5m,5,18,-0.0800457058859005,-0.021191819161117766,0.21910393868598627,-0.017538329434500833,-0.3610911696527654,0.1303868328012022,0.044017220683162765,-0.023415310991281676,0.0485703636878358,0.03169811731409229,0.02686837147269
119,Goods Trade Balance,GBP,low,USD/JPY,5m,5,18,-6.47435066035013e-12,0.004172405773734222,2614095777.1332984,-0.01692457272090146,-0.373653413133066,0.1396168731459897,0.040830331890583875,0.007445549718689007,0.0452948430980189,0.026750670311198314,0.026830138804659176
207,Empire State Manufacturing Index,USD,medium,USD/CAD,1h,60,17,0.0022863977812468484,-0.02579904811314639,11.17173099968898,0.02554302097037552,0.2544326430672265,0.06473596985817469,0.09418941012422803,-0.025664554126014198,0.10039207494152588,0.08272850455172236,0.02679597414375995
